-2.319407	0.183111	0.610370	3.967406	-2.563555	1.098666	-2.685629	-0.305185	0.183111	-4.150517	1.892147	1.037629	-6.958220	3.051851	0.244148	-2.990814	0.793481	0.000000	-1.220740	2.136296	0.915555	
-1.770073	0.732444	0.610370	4.150517	-2.014221	1.098666	-2.502518	0.305185	0.061037	-4.028443	2.441481	0.976592	-7.263405	3.479110	0.549333	-2.624592	1.220740	0.122074	-1.159703	2.502518	1.220740	
-1.281777	1.342814	0.671407	4.394665	-1.403851	1.159703	-2.197333	0.915555	0.000000	-3.723258	2.990814	0.915555	-7.446516	4.028443	0.793481	-2.258369	1.647999	0.305185	-1.098666	3.173925	1.586962	
-1.281777	1.342814	0.671407	4.394665	-1.403851	1.159703	-2.197333	0.915555	0.000000	-3.723258	2.990814	0.915555	-7.446516	4.028443	0.793481	-2.258369	1.647999	0.305185	-1.098666	3.173925	1.586962	
-0.549333	2.014221	0.671407	4.882961	-0.610370	1.159703	-1.831110	1.709036	-0.061037	-3.295999	3.784295	0.793481	-7.690664	4.760887	1.098666	-1.647999	2.136296	0.488296	-0.793481	3.845332	1.892147	
-0.427259	2.136296	0.671407	4.943998	-0.488296	1.159703	-1.709036	1.831110	-0.122074	-3.295999	3.967406	0.732444	-7.751701	4.943998	1.098666	-1.464888	2.258369	0.549333	-0.732444	4.028443	1.892147	
-0.427259	2.136296	0.671407	4.943998	-0.488296	1.159703	-1.709036	1.831110	-0.122074	-3.295999	3.967406	0.732444	-7.751701	4.943998	1.098666	-1.464888	2.258369	0.549333	-0.732444	4.028443	1.892147	
-0.427259	1.831110	0.549333	5.249183	-0.793481	1.220740	-1.403851	1.525925	-0.122074	-2.929777	3.662221	0.671407	-7.629627	5.005035	0.671407	-1.281777	1.892147	0.427259	-0.427259	3.845332	1.586962	
-0.427259	1.831110	0.549333	5.249183	-0.793481	1.220740	-1.403851	1.525925	-0.122074	-2.929777	3.662221	0.671407	-7.629627	5.005035	0.671407	-1.281777	1.892147	0.427259	-0.427259	3.845332	1.586962	
0.061037	0.732444	0.549333	5.737479	-1.892147	1.342814	-0.793481	0.488296	0.061037	-2.380444	2.624592	0.671407	-7.141331	4.699850	-0.366222	-1.281777	0.732444	0.183111	-0.122074	3.173925	0.671407	
0.061037	0.732444	0.549333	5.737479	-1.892147	1.342814	-0.793481	0.488296	0.061037	-2.380444	2.624592	0.671407	-7.141331	4.699850	-0.366222	-1.281777	0.732444	0.183111	-0.122074	3.173925	0.671407	
0.000000	-0.305185	0.244148	5.859553	-2.929777	1.098666	-0.732444	-0.610370	-0.061037	-2.258369	1.586962	0.488296	-6.897183	4.089480	-1.220740	-1.525925	-0.122074	-0.305185	-0.183111	2.563555	-0.122074	
0.000000	-0.305185	0.244148	5.859553	-2.929777	1.098666	-0.732444	-0.610370	-0.061037	-2.258369	1.586962	0.488296	-6.897183	4.089480	-1.220740	-1.525925	-0.122074	-0.305185	-0.183111	2.563555	-0.122074	
-0.793481	-0.732444	-0.122074	5.554368	-3.357036	0.732444	-1.098666	-1.098666	-0.305185	-2.624592	1.159703	0.244148	-7.080294	3.479110	-1.342814	-1.953184	-0.305185	-0.732444	-0.610370	2.319407	-0.488296	
-1.098666	-0.732444	-0.244148	5.310220	-3.357036	0.488296	-1.464888	-1.098666	-0.488296	-3.051851	1.098666	0.061037	-7.263405	3.234962	-1.342814	-2.075258	-0.244148	-0.915555	-0.793481	2.380444	-0.549333	
-1.159703	-0.671407	-0.427259	5.188146	-3.418073	0.305185	-1.586962	-1.159703	-0.610370	-3.357036	1.098666	-0.061037	-7.446516	3.112888	-1.281777	-2.197333	-0.183111	-1.098666	-0.915555	2.380444	-0.610370	
-1.281777	-0.732444	-0.488296	5.188146	-3.418073	0.244148	-1.586962	-1.220740	-0.671407	-3.234962	1.037629	-0.061037	-7.507553	3.051851	-1.281777	-2.197333	-0.183111	-1.159703	-0.976592	2.319407	-0.671407	
-1.281777	-0.732444	-0.488296	5.188146	-3.418073	0.244148	-1.586962	-1.220740	-0.671407	-3.234962	1.037629	-0.061037	-7.507553	3.051851	-1.281777	-2.197333	-0.183111	-1.159703	-0.976592	2.319407	-0.671407	
-1.098666	-0.854518	-0.488296	5.249183	-3.540147	0.305185	-1.464888	-1.281777	-0.671407	-3.173925	0.915555	-0.061037	-7.385479	3.051851	-1.403851	-2.136296	-0.305185	-1.159703	-0.915555	2.319407	-0.732444	
-1.037629	-0.732444	-0.427259	5.310220	-3.418073	0.366222	-1.403851	-1.220740	-0.610370	-2.990814	1.037629	-0.061037	-7.385479	3.234962	-1.342814	-2.075258	-0.183111	-1.098666	-0.854518	2.380444	-0.671407	
-1.037629	-0.732444	-0.427259	5.310220	-3.418073	0.366222	-1.403851	-1.220740	-0.610370	-2.990814	1.037629	-0.061037	-7.385479	3.234962	-1.342814	-2.075258	-0.183111	-1.098666	-0.854518	2.380444	-0.671407	
-0.732444	-0.305185	-0.488296	5.493331	-2.990814	0.305185	-1.220740	-0.732444	-0.732444	-2.929777	1.525925	-0.122074	-7.690664	3.601184	-1.159703	-1.770073	0.183111	-0.976592	-0.854518	2.807703	-0.427259	
-0.732444	-0.305185	-0.488296	5.493331	-2.990814	0.305185	-1.220740	-0.732444	-0.732444	-2.929777	1.525925	-0.122074	-7.690664	3.601184	-1.159703	-1.770073	0.183111	-0.976592	-0.854518	2.807703	-0.427259	
-0.549333	0.122074	-0.244148	5.310220	-2.563555	0.488296	-1.342814	-0.366222	-0.610370	-2.990814	1.892147	0.061037	-7.629627	3.845332	-0.671407	-1.831110	0.488296	-0.671407	-0.854518	2.990814	0.000000	
-0.549333	0.122074	-0.244148	5.310220	-2.563555	0.488296	-1.342814	-0.366222	-0.610370	-2.990814	1.892147	0.061037	-7.629627	3.845332	-0.671407	-1.831110	0.488296	-0.671407	-0.854518	2.990814	0.000000	
-1.098666	0.366222	0.000000	5.066072	-2.380444	0.671407	-1.647999	0.000000	-0.427259	-3.234962	2.136296	0.305185	-7.507553	3.845332	-0.305185	-1.892147	0.732444	-0.427259	-0.915555	2.990814	0.427259	
-0.793481	0.366222	0.061037	5.005035	-2.380444	0.671407	-1.647999	-0.061037	-0.366222	-3.173925	2.075258	0.305185	-7.507553	3.784295	-0.305185	-1.953184	0.671407	-0.427259	-0.976592	2.868740	0.427259	
-0.610370	0.244148	0.122074	4.943998	-2.502518	0.671407	-1.647999	-0.244148	-0.305185	-3.234962	1.892147	0.305185	-7.446516	3.540147	-0.366222	-2.197333	0.610370	-0.488296	-1.098666	2.685629	0.305185	
-1.037629	0.061037	0.061037	4.821924	-2.746666	0.671407	-1.831110	-0.488296	-0.244148	-3.418073	1.709036	0.427259	-7.385479	3.295999	-0.366222	-2.380444	0.427259	-0.549333	-1.220740	2.441481	0.244148	
-1.892147	-0.122074	0.061037	4.516739	-2.929777	0.671407	-2.258369	-0.610370	-0.244148	-3.845332	1.464888	0.488296	-7.263405	2.990814	-0.366222	-2.685629	0.427259	-0.610370	-1.342814	2.197333	0.183111	
-1.892147	-0.122074	0.061037	4.516739	-2.929777	0.671407	-2.258369	-0.610370	-0.244148	-3.845332	1.464888	0.488296	-7.263405	2.990814	-0.366222	-2.685629	0.427259	-0.610370	-1.342814	2.197333	0.183111	
-2.685629	-0.122074	0.122074	4.150517	-2.990814	0.671407	-2.624592	-0.671407	-0.183111	-4.150517	1.403851	0.549333	-7.202368	2.868740	-0.183111	-2.868740	0.488296	-0.549333	-1.342814	2.197333	0.305185	
-2.136296	0.122074	0.183111	4.394665	-2.685629	0.732444	-2.319407	-0.366222	-0.183111	-3.845332	1.831110	0.610370	-7.263405	3.173925	-0.122074	-2.624592	0.671407	-0.366222	-1.220740	2.441481	0.427259	
-2.136296	0.122074	0.183111	4.394665	-2.685629	0.732444	-2.319407	-0.366222	-0.183111	-3.845332	1.831110	0.610370	-7.263405	3.173925	-0.122074	-2.624592	0.671407	-0.366222	-1.220740	2.441481	0.427259	
-0.610370	0.976592	0.305185	4.943998	-1.709036	0.854518	-1.770073	0.549333	-0.244148	-3.234962	2.746666	0.549333	-7.446516	3.662221	0.000000	-1.892147	1.281777	-0.061037	-0.915555	3.295999	0.976592	
-0.610370	0.976592	0.305185	4.943998	-1.709036	0.854518	-1.770073	0.549333	-0.244148	-3.234962	2.746666	0.549333	-7.446516	3.662221	0.000000	-1.892147	1.281777	-0.061037	-0.915555	3.295999	0.976592	
-0.427259	1.586962	0.427259	5.310220	-0.915555	1.037629	-1.403851	1.342814	-0.183111	-2.929777	3.479110	0.610370	-7.751701	4.882961	0.549333	-1.403851	1.770073	0.305185	-0.610370	3.845332	1.464888	
-0.427259	1.586962	0.427259	5.310220	-0.915555	1.037629	-1.403851	1.342814	-0.183111	-2.929777	3.479110	0.610370	-7.751701	4.882961	0.549333	-1.403851	1.770073	0.305185	-0.610370	3.845332	1.464888	
